INTERNAL_CODE	KEYWORD	LABEL	TERM_ID	KEYWORD_TYPE	SYNONYM_DAT	IS_A	IS_PART_OF
299	Uncharacterized protein	MOA	MOA:0000147	SYNONYM	RELATED [ChEMBL]	MOA:0000144	
300	CC chemokine receptor	MOA	MOA:0000148	NAME		MOA:0000147	
301	CX3C chemokine receptor	MOA	MOA:0000149	NAME		MOA:0000147	
302	CXC chemokine receptor	MOA	MOA:0000150	NAME		MOA:0000147	
303	Short peptide receptor (family a gpcr)	MOA	MOA:0000151	NAME		MOA:0000144	
304	Angiotensin receptor	MOA	MOA:0000152	NAME		MOA:0000151	
305	Bradykinin receptor	MOA	MOA:0000153	NAME		MOA:0000151	
306	Cholecystokinin receptor	MOA	MOA:0000154	NAME		MOA:0000151	
307	Endothelin receptor	MOA	MOA:0000155	NAME		MOA:0000151	
308	Gnrh receptor	MOA	MOA:0000156	NAME		MOA:0000151	
309	Mch receptor	MOA	MOA:0000157	NAME		MOA:0000151	
310	Melanocortin receptor	MOA	MOA:0000158	NAME		MOA:0000151	
311	Neurokinin receptor	MOA	MOA:0000159	NAME		MOA:0000151	
312	Neuropeptide y receptor	MOA	MOA:0000160	NAME		MOA:0000151	
313	Opioid receptor	MOA	MOA:0000161	NAME		MOA:0000151	
314	Vasopressin and oxytocin receptor	MOA	MOA:0000162	NAME		MOA:0000151	
315	Carboxylic acid receptor	MOA	MOA:0000163	NAME		MOA:0000145	
316	Kynurenic acid receptor	MOA	MOA:0000164	NAME		MOA:0000163	
317	Lipid-like ligand receptor (family a gpcr)	MOA	MOA:0000165	NAME		MOA:0000145	
318	Cannabinoid receptor	MOA	MOA:0000166	NAME		MOA:0000165	
319	Leukotriene receptor	MOA	MOA:0000167	NAME		MOA:0000165	
320	Paf receptor	MOA	MOA:0000168	NAME		MOA:0000165	
321	Prostanoid receptor	MOA	MOA:0000169	NAME		MOA:0000165	
322	Monoamine receptor	MOA	MOA:0000170	NAME		MOA:0000145	
323	Acetylcholine receptor	MOA	MOA:0000171	NAME		MOA:0000170	
324	Adrenergic receptor	MOA	MOA:0000172	NAME		MOA:0000170	
325	Dopamine receptor	MOA	MOA:0000173	NAME		MOA:0000170	
326	Dopamine D4 receptor	MOA	MOA:0000173	SYNONYM	RELATED [ChEMBL]	MOA:0000170	
327	D(2C) dopamine receptor	MOA	MOA:0000173	SYNONYM	RELATED [ChEMBL]	MOA:0000170	
328	Dopamine D5 receptor	MOA	MOA:0000173	SYNONYM	RELATED [ChEMBL]	MOA:0000170	
329	Drd4	MOA	MOA:0000173	SYNONYM	RELATED [ChEMBL]	MOA:0000170	
330	D(5) dopamine receptor	MOA	MOA:0000173	SYNONYM	RELATED [ChEMBL]	MOA:0000170	
331	Drd5	MOA	MOA:0000173	SYNONYM	RELATED [ChEMBL]	MOA:0000170	
332	D(1B) dopamine receptor	MOA	MOA:0000173	SYNONYM	RELATED [ChEMBL]	MOA:0000170	
333	Drd1a	MOA	MOA:0000173	SYNONYM	RELATED [ChEMBL]	MOA:0000170	
334	D(4) dopamine receptor	MOA	MOA:0000173	SYNONYM	RELATED [ChEMBL]	MOA:0000170	
335	Histamine receptor	MOA	MOA:0000174	NAME		MOA:0000170	
336	Serotonin receptor	MOA	MOA:0000175	NAME		MOA:0000170	
337	Nucleotide-like receptor (family a gpcr)	MOA	MOA:0000176	NAME		MOA:0000145	
338	Adenosine receptor	MOA	MOA:0000177	NAME		MOA:0000176	
339	Purine receptor	MOA	MOA:0000178	NAME		MOA:0000176	
340	Neurotransmitter receptor (family c gpcr)	MOA	MOA:0000179	NAME		MOA:0000146	
341	GABA B receptor	MOA	MOA:0000180	NAME		MOA:0000179	
342	Gabbr2	MOA	MOA:0000180	SYNONYM	RELATED [ChEMBL]	MOA:0000179	
343	GABABR2	MOA	MOA:0000180	SYNONYM	RELATED [ChEMBL]	MOA:0000179	
344	Gabbr1	MOA	MOA:0000180	SYNONYM	RELATED [ChEMBL]	MOA:0000179	
345	G-protein coupled receptor 51	MOA	MOA:0000180	SYNONYM	RELATED [ChEMBL]	MOA:0000179	
346	Gamma-aminobutyric acid type B receptor subunit 2	MOA	MOA:0000180	SYNONYM	RELATED [ChEMBL]	MOA:0000179	
347	Gb1	MOA	MOA:0000180	SYNONYM	RELATED [ChEMBL]	MOA:0000179	
348	Gb2	MOA	MOA:0000180	SYNONYM	RELATED [ChEMBL]	MOA:0000179	
349	GABA-BR1	MOA	MOA:0000180	SYNONYM	RELATED [ChEMBL]	MOA:0000179	
350	GABA-B-R2	MOA	MOA:0000180	SYNONYM	RELATED [ChEMBL]	MOA:0000179	
351	GABA-B-R1	MOA	MOA:0000180	SYNONYM	RELATED [ChEMBL]	MOA:0000179	
352	GABA-B receptor 2	MOA	MOA:0000180	SYNONYM	RELATED [ChEMBL]	MOA:0000179	
353	Gamma-aminobutyric acid type B receptor subunit 1	MOA	MOA:0000180	SYNONYM	RELATED [ChEMBL]	MOA:0000179	
354	Gpr51	MOA	MOA:0000180	SYNONYM	RELATED [ChEMBL]	MOA:0000179	
355	GABABR1	MOA	MOA:0000180	SYNONYM	RELATED [ChEMBL]	MOA:0000179	
356	GABA-B receptor 1	MOA	MOA:0000180	SYNONYM	RELATED [ChEMBL]	MOA:0000179	
357	GABA-BR2	MOA	MOA:0000180	SYNONYM	RELATED [ChEMBL]	MOA:0000179	
358	Metabotropic glutamate receptor	MOA	MOA:0000181	NAME		MOA:0000179	
359	Toll-like and il-1 receptors	MOA	MOA:0000182	NAME		MOA:0000004	
360	Nuclear receptor	MOA	MOA:0000183	NAME		MOA:0000011	
361	Nuclear hormone receptor subfamily 1	MOA	MOA:0000184	NAME		MOA:0000183	
362	Nuclear hormone receptor subfamily 3	MOA	MOA:0000185	NAME		MOA:0000183	
363	Nuclear hormone receptor subfamily 1 group b	MOA	MOA:0000186	NAME		MOA:0000184	
364	Nuclear hormone receptor subfamily 1 group c	MOA	MOA:0000187	NAME		MOA:0000184	
365	Nuclear hormone receptor subfamily 1 group h	MOA	MOA:0000188	NAME		MOA:0000184	
366	Nuclear hormone receptor subfamily 1 group i	MOA	MOA:0000189	NAME		MOA:0000184	
367	Nuclear hormone receptor subfamily 1 group b member 3	MOA	MOA:0000190	NAME		MOA:0000186	
368	Nuclear hormone receptor subfamily 1 group c member 1	MOA	MOA:0000191	NAME		MOA:0000187	
369	Nuclear hormone receptor subfamily 1 group c member 3	MOA	MOA:0000192	NAME		MOA:0000187	
370	Nuclear hormone receptor subfamily 1 group h member 3	MOA	MOA:0000193	NAME		MOA:0000188	
371	Nuclear hormone receptor subfamily 1 group i member 1	MOA	MOA:0000194	NAME		MOA:0000189	
372	Nuclear hormone receptor subfamily 3 group a	MOA	MOA:0000195	NAME		MOA:0000185	
373	Nuclear hormone receptor subfamily 3 group c	MOA	MOA:0000196	NAME		MOA:0000185	
374	Nuclear hormone receptor subfamily 3 group a member 1	MOA	MOA:0000197	NAME		MOA:0000195	
375	Nuclear hormone receptor subfamily 3 group a member 2	MOA	MOA:0000198	NAME		MOA:0000195	
376	Nuclear hormone receptor subfamily 3 group c member 1	MOA	MOA:0000199	NAME		MOA:0000196	
377	Nuclear hormone receptor subfamily 3 group c member 2	MOA	MOA:0000200	NAME		MOA:0000196	
378	Nuclear hormone receptor subfamily 3 group c member 3	MOA	MOA:0000201	NAME		MOA:0000196	
379	Nuclear hormone receptor subfamily 3 group c member 4	MOA	MOA:0000202	NAME		MOA:0000196	
380	Electrochemical transporter	MOA	MOA:0000203	NAME		MOA:0000010	
381	Slc superfamily of solute carriers	MOA	MOA:0000204	NAME		MOA:0000203	
382	Slc06 neurotransmitter transporter family	MOA	MOA:0000206	NAME		MOA:0000204	
383	Slc09 family of sodium/hydrogen exchangers	MOA	MOA:0000207	NAME		MOA:0000204	
384	Slc10 family of sodium-bile acid co-transporters	MOA	MOA:0000208	NAME		MOA:0000204	
385	Slc12 family of cation-coupled chloride transporters	MOA	MOA:0000209	NAME		MOA:0000204	
386	Slc16 family of monocarboxylate transporters	MOA	MOA:0000210	NAME		MOA:0000204	
387	Primary active transporter	MOA	MOA:0000211	NAME		MOA:0000010	
388	Atp-binding cassette	MOA	MOA:0000212	NAME		MOA:0000211	
389	Abcg subfamily	MOA	MOA:0000213	NAME		MOA:0000212	
390	P-type atpase	MOA	MOA:0000214	NAME		MOA:0000211	
391	Hydrogen potassium atpase	MOA	MOA:0000215	NAME		MOA:0000214	
392	Voltage-gated potassium channel subunit Kv7.1	MOA	MOA:0000216	NAME		MOA:0000138	
393	Potassium voltage-gated channel subfamily KQT member 1	MOA	MOA:0000216	SYNONYM	RELATED [ChEMBL]	MOA:0000138	
394	KCNQ1	MOA	MOA:0000216	SYNONYM	RELATED [ChEMBL]	MOA:0000138	
395	KCNA9	MOA	MOA:0000216	SYNONYM	RELATED [ChEMBL]	MOA:0000138	
396	KCNA8	MOA	MOA:0000216	SYNONYM	RELATED [ChEMBL]	MOA:0000138	
397	Voltage-gated potassium channel subunit Kv7.1	MOA	MOA:0000216	SYNONYM	RELATED [ChEMBL]	MOA:0000138	
398	KQT-like 1	MOA	MOA:0000216	SYNONYM	RELATED [ChEMBL]	MOA:0000138	
399	KVLQT1	MOA	MOA:0000216	SYNONYM	RELATED [ChEMBL]	MOA:0000138	
400	IKs producing slow voltage-gated potassium channel subunit alpha KvLQT1	MOA	MOA:0000216	SYNONYM	RELATED [ChEMBL]	MOA:0000138	
401	Voltage-gated potassium channel subunit Kv1.5	MOA	MOA:0000217	NAME		MOA:0000138	
402	HPCN1	MOA	MOA:0000217	SYNONYM	RELATED [ChEMBL]	MOA:0000138	
403	KCNA5	MOA	MOA:0000217	SYNONYM	RELATED [ChEMBL]	MOA:0000138	
404	Voltage-gated potassium channel HK2	MOA	MOA:0000217	SYNONYM	RELATED [ChEMBL]	MOA:0000138	
405	Potassium voltage-gated channel subfamily A member 5	MOA	MOA:0000217	SYNONYM	RELATED [ChEMBL]	MOA:0000138	
406	Voltage-gated potassium channel subunit Kv1.5	MOA	MOA:0000217	SYNONYM	RELATED [ChEMBL]	MOA:0000138	
407	Voltage-gated L-type calcium channel	MOA	MOA:0000218	NAME		MOA:0000140	
408	Voltage-dependent L-type calcium channel subunit alpha-1D	MOA	MOA:0000218	SYNONYM	RELATED [ChEMBL]	MOA:0000140	
409	Voltage-dependent L-type calcium channel subunit alpha-1F	MOA	MOA:0000218	SYNONYM	RELATED [ChEMBL]	MOA:0000140	
410	CACNA1S	MOA	MOA:0000218	SYNONYM	RELATED [ChEMBL]	MOA:0000140	
411	Calcium channel, L type, alpha-1 polypeptide, isoform 3, skeletal muscle	MOA	MOA:0000218	SYNONYM	RELATED [ChEMBL]	MOA:0000140	
412	Voltage-dependent L-type calcium channel subunit alpha-1S	MOA	MOA:0000218	SYNONYM	RELATED [ChEMBL]	MOA:0000140	
413	CACNL1A3	MOA	MOA:0000218	SYNONYM	RELATED [ChEMBL]	MOA:0000140	
414	CCHL1A2	MOA	MOA:0000218	SYNONYM	RELATED [ChEMBL]	MOA:0000140	
415	CACNL1A2	MOA	MOA:0000218	SYNONYM	RELATED [ChEMBL]	MOA:0000140	
416	CACNL1A1	MOA	MOA:0000218	SYNONYM	RELATED [ChEMBL]	MOA:0000140	
417	Voltage-dependent L-type calcium channel subunit alpha-1C	MOA	MOA:0000218	SYNONYM	RELATED [ChEMBL]	MOA:0000140	
418	CACNA1C	MOA	MOA:0000218	SYNONYM	RELATED [ChEMBL]	MOA:0000140	
419	CACNA1D	MOA	MOA:0000218	SYNONYM	RELATED [ChEMBL]	MOA:0000140	
420	Calcium channel, L type, alpha-1 polypeptide, isoform 1, cardiac muscle	MOA	MOA:0000218	SYNONYM	RELATED [ChEMBL]	MOA:0000140	
421	CACH2	MOA	MOA:0000218	SYNONYM	RELATED [ChEMBL]	MOA:0000140	
422	CACH1	MOA	MOA:0000218	SYNONYM	RELATED [ChEMBL]	MOA:0000140	
423	CACNA1F	MOA	MOA:0000218	SYNONYM	RELATED [ChEMBL]	MOA:0000140	
424	CCHL1A1	MOA	MOA:0000218	SYNONYM	RELATED [ChEMBL]	MOA:0000140	
425	CACH3	MOA	MOA:0000218	SYNONYM	RELATED [ChEMBL]	MOA:0000140	
426	CACNAF1	MOA	MOA:0000218	SYNONYM	RELATED [ChEMBL]	MOA:0000140	
427	Voltage-gated calcium channel subunit alpha Cav1.4	MOA	MOA:0000218	SYNONYM	RELATED [ChEMBL]	MOA:0000140	
428	CACN2	MOA	MOA:0000218	SYNONYM	RELATED [ChEMBL]	MOA:0000140	
429	Voltage-gated calcium channel subunit alpha Cav1.3	MOA	MOA:0000218	SYNONYM	RELATED [ChEMBL]	MOA:0000140	
430	Voltage-gated calcium channel subunit alpha Cav1.1	MOA	MOA:0000218	SYNONYM	RELATED [ChEMBL]	MOA:0000140	
431	CACN4	MOA	MOA:0000218	SYNONYM	RELATED [ChEMBL]	MOA:0000140	
432	Voltage-gated calcium channel subunit alpha Cav1.2	MOA	MOA:0000218	SYNONYM	RELATED [ChEMBL]	MOA:0000140	
433	CACN1	MOA	MOA:0000218	SYNONYM	RELATED [ChEMBL]	MOA:0000140	
434	Calcium channel, L type, alpha-1 polypeptide, isoform 2	MOA	MOA:0000218	SYNONYM	RELATED [ChEMBL]	MOA:0000140	
435	Vitamin D receptor	MOA	MOA:0000219	NAME		MOA:0000194	
436	VDR	MOA	MOA:0000219	SYNONYM	RELATED [ChEMBL]	MOA:0000194	
437	Vitamin D3 receptor	MOA	MOA:0000219	SYNONYM	RELATED [ChEMBL]	MOA:0000194	
438	1,25-dihydroxyvitamin D3 receptor	MOA	MOA:0000219	SYNONYM	RELATED [ChEMBL]	MOA:0000194	
439	NR1I1	MOA	MOA:0000219	SYNONYM	RELATED [ChEMBL]	MOA:0000194	
440	Nuclear receptor subfamily 1 group I member 1	MOA	MOA:0000219	SYNONYM	RELATED [ChEMBL]	MOA:0000194	
441	Vasopressin V1b receptor	MOA	MOA:0000220	NAME		MOA:0000162	
442	Vasopressin V1b receptor	MOA	MOA:0000220	SYNONYM	RELATED [ChEMBL]	MOA:0000162	
443	AVPR1B	MOA	MOA:0000220	SYNONYM	RELATED [ChEMBL]	MOA:0000162	
444	AVPR V3	MOA	MOA:0000220	SYNONYM	RELATED [ChEMBL]	MOA:0000162	
445	AVPR V1b	MOA	MOA:0000220	SYNONYM	RELATED [ChEMBL]	MOA:0000162	
446	AVPR3	MOA	MOA:0000220	SYNONYM	RELATED [ChEMBL]	MOA:0000162	
447	VPR3	MOA	MOA:0000220	SYNONYM	RELATED [ChEMBL]	MOA:0000162	
448	V1bR	MOA	MOA:0000220	SYNONYM	RELATED [ChEMBL]	MOA:0000162	
449	Antidiuretic hormone receptor 1b	MOA	MOA:0000220	SYNONYM	RELATED [ChEMBL]	MOA:0000162	
450	Vasopressin V3 receptor	MOA	MOA:0000220	SYNONYM	RELATED [ChEMBL]	MOA:0000162	
451	Vascular endothelial growth factor receptor	MOA	MOA:0000221	NAME		MOA:0000069	
452	FRT	MOA	MOA:0000221	SYNONYM	RELATED [ChEMBL]	MOA:0000069	
453	Fms-like tyrosine kinase 1	MOA	MOA:0000221	SYNONYM	RELATED [ChEMBL]	MOA:0000069	
454	FLT-1	MOA	MOA:0000221	SYNONYM	RELATED [ChEMBL]	MOA:0000069	
455	Vascular endothelial growth factor receptor 1	MOA	MOA:0000221	SYNONYM	RELATED [ChEMBL]	MOA:0000069	
456	FLT1	MOA	MOA:0000221	SYNONYM	RELATED [ChEMBL]	MOA:0000069	
457	FLT	MOA	MOA:0000221	SYNONYM	RELATED [ChEMBL]	MOA:0000069	
458	VEGFR1	MOA	MOA:0000221	SYNONYM	RELATED [ChEMBL]	MOA:0000069	
459	Tyrosine-protein kinase FRT	MOA	MOA:0000221	SYNONYM	RELATED [ChEMBL]	MOA:0000069	
460	Tyrosine-protein kinase receptor FLT	MOA	MOA:0000221	SYNONYM	RELATED [ChEMBL]	MOA:0000069	
461	Vascular permeability factor receptor	MOA	MOA:0000221	SYNONYM	RELATED [ChEMBL]	MOA:0000069	
462	VEGFR-1	MOA	MOA:0000221	SYNONYM	RELATED [ChEMBL]	MOA:0000069	
463	Vascular endothelial growth factor receptor 2	MOA	MOA:0000222	NAME		MOA:0000069	
464	Vascular endothelial growth factor receptor 3	MOA	MOA:0000223	NAME		MOA:0000069	
465	Vanilloid receptor	MOA	MOA:0000224	NAME		MOA:0000139	
466	Osm-9-like TRP channel 1	MOA	MOA:0000224	SYNONYM	RELATED [ChEMBL]	MOA:0000139	
467	OTRPC1	MOA	MOA:0000224	SYNONYM	RELATED [ChEMBL]	MOA:0000139	
468	Capsaicin receptor	MOA	MOA:0000224	SYNONYM	RELATED [ChEMBL]	MOA:0000139	
469	VR1	MOA	MOA:0000224	SYNONYM	RELATED [ChEMBL]	MOA:0000139	
470	Transient receptor potential cation channel subfamily V member 1	MOA	MOA:0000224	SYNONYM	RELATED [ChEMBL]	MOA:0000139	
471	TrpV1	MOA	MOA:0000224	SYNONYM	RELATED [ChEMBL]	MOA:0000139	
472	Vanilloid receptor 1	MOA	MOA:0000224	SYNONYM	RELATED [ChEMBL]	MOA:0000139	
473	Tyrosine-protein kinase JAK2	MOA	MOA:0000225	NAME		MOA:0000064-MOA:0000063	
474	JAK2	MOA	MOA:0000225	SYNONYM	RELATED [ChEMBL]	MOA:0000064-MOA:0000063	
475	Janus kinase 2	MOA	MOA:0000225	SYNONYM	RELATED [ChEMBL]	MOA:0000064-MOA:0000063	
476	JAK-2	MOA	MOA:0000225	SYNONYM	RELATED [ChEMBL]	MOA:0000064-MOA:0000063	
477	Tyrosine-protein kinase JAK2	MOA	MOA:0000225	SYNONYM	RELATED [ChEMBL]	MOA:0000064-MOA:0000063	
478	Tyrosine-protein kinase ABL	MOA	MOA:0000226	NAME		MOA:0000058	
479	Proto-oncogene c-Abl	MOA	MOA:0000226	SYNONYM	RELATED [ChEMBL]	MOA:0000058	
480	Tyrosine-protein kinase ABL1	MOA	MOA:0000226	SYNONYM	RELATED [ChEMBL]	MOA:0000058	
481	JTK7	MOA	MOA:0000226	SYNONYM	RELATED [ChEMBL]	MOA:0000058	
482	Abelson murine leukemia viral oncogene homolog 1	MOA	MOA:0000226	SYNONYM	RELATED [ChEMBL]	MOA:0000058	
483	p150	MOA	MOA:0000226	SYNONYM	RELATED [ChEMBL]	MOA:0000058	
484	ABL	MOA	MOA:0000226	SYNONYM	RELATED [ChEMBL]	MOA:0000058	
485	Abelson tyrosine-protein kinase 1	MOA	MOA:0000226	SYNONYM	RELATED [ChEMBL]	MOA:0000058	
486	ABL1	MOA	MOA:0000226	SYNONYM	RELATED [ChEMBL]	MOA:0000058	
487	Tryptase beta-1	MOA	MOA:0000227	NAME		MOA:0000109	
488	Tryptase I	MOA	MOA:0000227	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
489	Tryptase alpha/beta-1	MOA	MOA:0000227	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
490	TPS2	MOA	MOA:0000227	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
491	TPS1	MOA	MOA:0000227	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
492	Tryptase alpha-1	MOA	MOA:0000227	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
493	Tryptase-1	MOA	MOA:0000227	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
494	TPSAB1	MOA	MOA:0000227	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
495	TPSB1	MOA	MOA:0000227	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
496	Topoisomerase IV	MOA	MOA:0000228	NAME		MOA:0000024	
497	Topoisomerase II	MOA	MOA:0000229	NAME		MOA:0000024	
498	Topoisomerase	MOA	MOA:0000230	NAME		MOA:0000024	
499	Toll-like receptor 7	MOA	MOA:0000231	NAME		MOA:0000182	
500	Toll-like receptor 7	MOA	MOA:0000231	SYNONYM	RELATED [ChEMBL]	MOA:0000182	
501	TLR7	MOA	MOA:0000231	SYNONYM	RELATED [ChEMBL]	MOA:0000182	
502	TNF-alpha	MOA	MOA:0000232	NAME		MOA:0000007	
503	TNFA	MOA	MOA:0000232	SYNONYM	RELATED []	MOA:0000007	
504	Intracellular domain 1	MOA	MOA:0000232	SYNONYM	RELATED []	MOA:0000007	
505	NTF	MOA	MOA:0000232	SYNONYM	RELATED []	MOA:0000007	
506	Intracellular domain 2	MOA	MOA:0000232	SYNONYM	RELATED []	MOA:0000007	
507	Tumor necrosis factor	MOA	MOA:0000232	SYNONYM	RELATED []	MOA:0000007	
508	C-domain 2	MOA	MOA:0000232	SYNONYM	RELATED []	MOA:0000007	
509	C-domain 1	MOA	MOA:0000232	SYNONYM	RELATED []	MOA:0000007	
510	Tumor necrosis factor, soluble form	MOA	MOA:0000232	SYNONYM	RELATED []	MOA:0000007	
511	ICD2	MOA	MOA:0000232	SYNONYM	RELATED []	MOA:0000007	
512	ICD1	MOA	MOA:0000232	SYNONYM	RELATED []	MOA:0000007	
513	TNFSF2	MOA	MOA:0000232	SYNONYM	RELATED []	MOA:0000007	
514	TNF	MOA	MOA:0000232	SYNONYM	RELATED []	MOA:0000007	
515	Tumor necrosis factor ligand superfamily member 2	MOA	MOA:0000232	SYNONYM	RELATED []	MOA:0000007	
516	TNF-a	MOA	MOA:0000232	SYNONYM	RELATED []	MOA:0000007	
517	N-terminal fragment	MOA	MOA:0000232	SYNONYM	RELATED []	MOA:0000007	
518	TNF-alpha	MOA	MOA:0000232	SYNONYM	RELATED []	MOA:0000007	
519	Tumor necrosis factor, membrane form	MOA	MOA:0000232	SYNONYM	RELATED []	MOA:0000007	
520	Cachectin	MOA	MOA:0000232	SYNONYM	RELATED []	MOA:0000007	
521	Thymidylate synthase	MOA	MOA:0000233	NAME		MOA:0000113	
522	TYMS	MOA	MOA:0000233	SYNONYM	RELATED [ChEMBL]	MOA:0000113	
523	TSase	MOA	MOA:0000233	SYNONYM	RELATED [ChEMBL]	MOA:0000113	
524	TS	MOA	MOA:0000233	SYNONYM	RELATED [ChEMBL]	MOA:0000113	
525	Thymidylate synthase	MOA	MOA:0000233	SYNONYM	RELATED [ChEMBL]	MOA:0000113	
526	Thromboxane A2 receptor	MOA	MOA:0000234	NAME		MOA:0000169	
527	Thromboxane A2 receptor	MOA	MOA:0000234	SYNONYM	RELATED [ChEMBL]	MOA:0000169	
528	TBXA2R	MOA	MOA:0000234	SYNONYM	RELATED [ChEMBL]	MOA:0000169	
529	Prostanoid TP receptor	MOA	MOA:0000234	SYNONYM	RELATED [ChEMBL]	MOA:0000169	
530	TXA2-R	MOA	MOA:0000234	SYNONYM	RELATED [ChEMBL]	MOA:0000169	
531	Thrombin & trypsin	MOA	MOA:0000235	NAME		MOA:0000109	
532	Brain trypsinogen	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
533	Trypsin-3	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
534	TRYP2	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
535	Trypsin III	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
536	Trypsin II	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
537	TRYP1	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
538	Trypsin-2	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
539	Trypsin-1	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
540	Anionic trypsinogen	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
541	TRY3	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
542	TRY2	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
543	TRY1	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
544	Trypsin IV	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
545	TRY4	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
546	Cationic trypsinogen	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
547	Serine protease 1	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
548	Serine protease 2	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
549	Serine protease 3	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
550	PRSS2	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
551	Trypsin I	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
552	PRSS1	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
553	PRSS4	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
554	PRSS3	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
555	Serine protease 4	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
556	Beta-trypsin	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
557	Alpha-trypsin chain 1	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
558	Mesotrypsinogen	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
559	Alpha-trypsin chain 2	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
560	TRP1	MOA	MOA:0000235	SYNONYM	RELATED [ChEMBL]	MOA:0000109	
561	Thrombin	MOA	MOA:0000236	NAME		MOA:0000109	
562	Thiazide-sensitive sodium-chloride cotransporter	MOA	MOA:0000237	NAME		MOA:0000209	
563	Na-Cl cotransporter	MOA	MOA:0000237	SYNONYM	RELATED [ChEMBL]	MOA:0000209	
564	TSC	MOA	MOA:0000237	SYNONYM	RELATED [ChEMBL]	MOA:0000209	
565	Na-Cl symporter	MOA	MOA:0000237	SYNONYM	RELATED [ChEMBL]	MOA:0000209	
566	SLC12A3	MOA	MOA:0000237	SYNONYM	RELATED [ChEMBL]	MOA:0000209	
567	Solute carrier family 12 member 3	MOA	MOA:0000237	SYNONYM	RELATED [ChEMBL]	MOA:0000209	
568	Thiazide-sensitive sodium-chloride cotransporter	MOA	MOA:0000237	SYNONYM	RELATED [ChEMBL]	MOA:0000209	
569	NCC	MOA	MOA:0000237	SYNONYM	RELATED [ChEMBL]	MOA:0000209	
570	11-beta-hydroxysteroid dehydrogenase 1	MOA	MOA:0000238	NAME		MOA:0000000	
571	HSD11B1	MOA	MOA:0000238	SYNONYM	RELATED [ChEMBL]	MOA:0000000	
572	HSD11L	MOA	MOA:0000238	SYNONYM	RELATED [ChEMBL]	MOA:0000000	
573	11-beta-hydroxysteroid dehydrogenase 1	MOA	MOA:0000238	SYNONYM	RELATED [ChEMBL]	MOA:0000000	
574	Corticosteroid 11-beta-dehydrogenase isozyme 1	MOA	MOA:0000238	SYNONYM	RELATED [ChEMBL]	MOA:0000000	
575	11-DH	MOA	MOA:0000238	SYNONYM	RELATED [ChEMBL]	MOA:0000000	
576	11-beta-HSD1	MOA	MOA:0000238	SYNONYM	RELATED [ChEMBL]	MOA:0000000	
577	HSD11	MOA	MOA:0000238	SYNONYM	RELATED [ChEMBL]	MOA:0000000	
578	Acyl-CoA wax alcohol acyltransferase 1	MOA	MOA:0000239	NAME		MOA:0000000	
579	AWAT1	MOA	MOA:0000239	SYNONYM	RELATED [ChEMBL]	MOA:0000000	
